"id_producto","id_categoria","codigo_interno","tipo_vehiculo","marca","modelo","año","color","chasis","motor","kilometraje","combustible","transmision","numero_puertas","capacidad_pasajeros","estado","procedencia","ubicacion_actual","costo_base","precio_contado_sugerido","precio_venta_minimo","estado_disponibilidad","observaciones","fecha_ingreso","fecha_registro","activo"
306,1,"ZZE1230016533",NULL,"OTRO","COROLLA FIELDER Color: NEGRO Año: 2003 Motor: 1800 c.c",2003,"NEGRO","ZZE1230016533","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"32896000.00","0.00","78050000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-12-16","2026-02-03 01:33:20.122474",True
307,1,"ZZE1235000004",NULL,"OTRO","RUNX Color: PLATA Año: 2001 Motor: 1800 c.c",2001,"PLATA","ZZE1235000004","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","72600000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-09","2026-02-03 01:33:20.122474",True
308,1,"ZZR80-0042536",NULL,"OTRO","VOXY Color: PERLA Año: 2014 Motor: 2000 c.c",2014,"PERLA","ZZR80-0042536","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"73726000.00","0.00","120000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-08-19","2026-02-03 01:33:20.122474",True
309,1,"ZZT240-0010460",NULL,"OTRO","ALLION Color: PLATA Año: 2002 Motor: 1800 c.c",2002,"PLATA","ZZT240-0010460","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"42620000.00","0.00","82000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
310,1,"ZZT2400025442",NULL,"OTRO","ALLION Color: PERLA Año: 2002 Motor: 1800 c.c",2002,"PERLA","ZZT2400025442","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","76400000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-11","2026-02-03 01:33:20.122474",True
311,1,"ZZT2400032175",NULL,"OTRO","PREMIO Color: PERLA Año: 2002 Motor: 1800 c.c",2002,"PERLA","ZZT2400032175","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"42088000.00","0.00","84000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
312,1,"ZZT2400063308",NULL,"OTRO","ALLION Color: PERLA Año: 2003 Motor: 1800 c.c",2003,"PERLA","ZZT2400063308","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","68120000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
313,1,"ZZT2400077432",NULL,"OTRO","PREMIO Color: PLATA Año: 2004 Motor: 1800 c.c",2004,"PLATA","ZZT2400077432","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","79000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
314,1,"ZZT2400122725",NULL,"OTRO","ALLION Color: PERLA Año: 2006 Motor: 1800 c.c",2006,"PERLA","ZZT2400122725","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","72000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-26","2026-02-03 01:33:20.122474",True
315,1,"ZZT2405003853",NULL,"OTRO","PREMIO Color: PERLA Año: 2003 Motor: 1800 c.c",2003,"PERLA","ZZT2405003853","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","55400000.00","VENDIDO","Migrado de SQL Server. Chapa: AAMC828","2025-10-14","2026-02-03 01:33:20.122474",True
316,1,"ZZT2405009426",NULL,"OTRO","PREMIO Color: PLATA Año: 2003 Motor: 1800 c.c",2003,"PLATA","ZZT2405009426","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","65100000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-26","2026-02-03 01:33:20.122474",True
317,1,"ZZT2405015505",NULL,"OTRO","PREMIO Color: PERLA Año: 2003 Motor: 1800 c.c",2003,"PERLA","ZZT2405015505","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","81600000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
318,1,"ZZT2405016441",NULL,"OTRO","ALLION Color: PERLA Año: 2003 Motor: 1800 c.c",2003,"PERLA","ZZT2405016441","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","80090000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
319,1,"ZZT2410022868",NULL,"OTRO","CALDINA Color: NEGRO Año: 2005 Motor: 1800 c.c",2005,"NEGRO","ZZT2410022868","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","55000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-02","2026-02-03 01:33:20.122474",True
320,1,"ZZT241-0026007",NULL,"OTRO","CALDINA Color: PLATA Año: 2005 Motor: 1800 c.c",2005,"PLATA","ZZT241-0026007","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"36113000.00","0.00","74000000.00","VENDIDO","Migrado de SQL Server. Chapa: AATP219","2025-10-16","2026-02-03 01:33:20.122474",True
321,1,"ZZT2450022389",NULL,"OTRO","ALLION Color: CELESTE Año: 2004 Motor: 1800 c.c",2004,"CELESTE","ZZT2450022389","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","67500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-25","2026-02-03 01:33:20.122474",True
